nMC	Rp	Porb	a	rp	ang_sep	ang_sep_max	inc	Omega	omega	theta	ecc	Finc	Abond	AgeomMIR	AgeomVIS	f	Tp	Mp	dist	Rs	Ts	Ms	stype	zodis	ra	dec	nstar	
5	0.87336	3.57164	0.04160	0.04160	0.01020	0.01149	0.72266	6.16069	2.47484	3.04061	0.00000	117.62164	0.12455	0.08937	0.37627	0.58219	886.59696	0.55964	3.62240	0.74000	4507.00000	0.75294	K	9.03677	330.05602	-56.78598	19	
5	0.54213	25.66268	0.15492	0.15492	0.04153	0.04277	0.72266	0.46912	1.04087	1.73189	0.00000	8.48350	0.50112	0.04742	0.47650	0.20818	399.19817	0.23419	3.62240	0.74000	4507.00000	0.75294	K	9.03677	330.05602	-56.78598	19	
6	0.61297	371.77457	0.92062	0.92062	0.25337	0.25415	0.62603	5.50635	0.28633	2.72145	0.00000	0.24022	0.29346	0.05835	0.32504	0.28020	178.64125	0.20254	3.62240	0.74000	4507.00000	0.75294	K	4.47844	330.05602	-56.78598	19	
6	1.59097	32.70403	0.18209	0.18209	0.04762	0.05027	0.62603	0.00891	2.26638	1.45375	0.00000	6.14011	0.57291	0.08888	0.00276	0.49498	354.17584	4.09898	3.62240	0.74000	4507.00000	0.75294	K	4.47844	330.05602	-56.78598	19	
6	2.49433	7.20765	0.06644	0.06644	0.01487	0.01834	0.62603	3.44941	6.03328	4.91309	0.00000	46.12317	0.26419	0.00557	0.50835	0.66718	671.76392	2.54385	3.62240	0.74000	4507.00000	0.75294	K	4.47844	330.05602	-56.78598	19	
7	0.97860	272.22407	0.74790	0.74790	0.18170	0.20647	0.71467	4.20138	3.88176	0.07024	0.00000	0.36398	0.56168	0.05376	0.49225	0.59236	175.89835	0.58334	3.62240	0.74000	4507.00000	0.75294	K	5.26425	330.05602	-56.78598	19	
7	0.74384	52.54605	0.24980	0.24980	0.05982	0.06896	0.71467	5.50307	5.97580	4.31065	0.00000	3.26280	0.58246	0.04472	0.53421	0.60726	300.68948	0.22006	3.62240	0.74000	4507.00000	0.75294	K	5.26425	330.05602	-56.78598	19	
7	2.41918	2.55365	0.03327	0.03327	0.00752	0.00918	0.71467	0.02808	0.40342	0.66349	0.00000	183.97659	0.70438	0.04588	0.34483	0.08538	755.82601	19.42121	3.62240	0.74000	4507.00000	0.75294	K	5.26425	330.05602	-56.78598	19	
7	0.90059	3.14815	0.03825	0.03825	0.00998	0.01056	0.71467	5.12893	0.44571	2.17420	0.00000	139.17793	0.36340	0.09419	0.32080	0.17214	853.89704	0.44547	3.62240	0.74000	4507.00000	0.75294	K	5.26425	330.05602	-56.78598	19	
7	0.89307	399.40458	0.96568	0.96568	0.20705	0.26659	0.71467	2.92869	5.12303	6.15222	0.00000	0.21832	0.53345	0.06579	0.36176	0.69881	157.23330	0.86512	3.62240	0.74000	4507.00000	0.75294	K	5.26425	330.05602	-56.78598	19	
8	0.82569	17.15950	0.11846	0.11846	0.01917	0.03270	1.63116	3.16106	0.58185	0.36497	0.00000	14.50902	0.49662	0.03491	0.51654	0.02508	457.54132	0.51508	3.62240	0.74000	4507.00000	0.75294	K	99.97888	330.05602	-56.78598	19	
8	0.72475	498.00812	1.11871	1.11871	0.26989	0.30883	1.63116	0.18986	1.50611	1.12684	0.00000	0.16268	0.78821	0.05682	0.42998	0.11367	119.91006	0.35459	3.62240	0.74000	4507.00000	0.75294	K	99.97888	330.05602	-56.78598	19	
8	0.55627	394.11124	0.95713	0.95713	0.05705	0.26423	1.63116	1.99329	2.36175	5.70144	0.00000	0.22224	0.57902	0.07033	0.51046	0.00109	153.92739	0.12570	3.62240	0.74000	4507.00000	0.75294	K	99.97888	330.05602	-56.78598	19	
9	1.24610	60.23252	0.27360	0.27360	0.04477	0.07553	1.03803	4.97767	0.50203	3.84789	0.00000	2.71980	0.45458	0.06191	0.12082	0.83145	307.15881	0.97977	3.62240	0.74000	4507.00000	0.75294	K	28.62499	330.05602	-56.78598	19	
9	0.95728	2.52328	0.03300	0.03300	0.00898	0.00911	1.03803	2.61426	6.02785	0.05889	0.00000	186.93510	0.39497	0.08836	0.51967	0.40689	907.63770	0.64709	3.62240	0.74000	4507.00000	0.75294	K	28.62499	330.05602	-56.78598	19	
9	1.03563	76.96321	0.32217	0.32217	0.05222	0.08894	1.03803	0.25208	1.78501	2.57841	0.00000	1.96155	0.65112	0.06052	0.18221	0.83469	253.14185	1.18085	3.62240	0.74000	4507.00000	0.75294	K	28.62499	330.05602	-56.78598	19	
9	0.52155	102.70262	0.39049	0.39049	0.10704	0.10780	1.03803	2.56907	2.78100	3.36388	0.00000	1.33517	0.10727	0.08345	0.17651	0.37994	290.81046	0.06210	3.62240	0.74000	4507.00000	0.75294	K	28.62499	330.05602	-56.78598	19	
9	15.78962	192.77636	0.59419	0.59419	0.08358	0.16403	1.03803	1.97287	2.44042	5.36642	0.00000	0.57664	0.69215	0.02529	0.02939	0.01576	180.65868	514.68504	3.62240	0.74000	4507.00000	0.75294	K	28.62499	330.05602	-56.78598	19	
0	0.67344	375.93222	0.99137	0.99137	0.10658	0.27160	1.85796	0.89195	2.73439	5.40676	0.00000	0.47362	0.68502	0.05668	0.34847	0.00685	172.97085	0.19838	3.65017	0.75000	5505.00000	0.91953	G	19.24653	15.73447	-15.93748	20	
0	2.57035	28.57195	0.17788	0.17788	0.01978	0.04873	1.85796	6.17744	3.03837	5.12369	0.00000	14.71150	0.29326	0.09012	0.19296	0.00762	499.77554	5.48009	3.65017	0.75000	5505.00000	0.91953	G	19.24653	15.73447	-15.93748	20	
0	0.67643	27.62147	0.17391	0.17391	0.03208	0.04764	1.85796	0.27814	4.89320	0.50958	0.00000	15.39032	0.60825	0.02317	0.06617	0.77989	436.12554	0.23910	3.65017	0.75000	5505.00000	0.91953	G	19.24653	15.73447	-15.93748	20	
1	1.78246	9.90169	0.08776	0.08776	0.01925	0.02404	2.15188	1.41900	4.53026	4.09549	0.00000	60.43624	0.22179	0.00973	0.43545	0.07783	728.86053	1.98333	3.65017	0.75000	5505.00000	0.91953	G	27.21024	15.73447	-15.93748	20	
1	1.47943	163.55676	0.56921	0.56921	0.15510	0.15594	2.15188	1.24351	4.53362	1.62488	0.00000	1.43665	0.06096	0.00883	0.41466	0.37200	299.95450	2.29325	3.65017	0.75000	5505.00000	0.91953	G	27.21024	15.73447	-15.93748	20	
1	9.90966	20.87319	0.14428	0.14428	0.03951	0.03953	2.15188	5.47171	0.98982	2.11976	0.00000	22.35931	0.10038	0.00336	0.01303	0.30505	589.42110	22438.76752	3.65017	0.75000	5505.00000	0.91953	G	27.21024	15.73447	-15.93748	20	
1	4.14847	178.71512	0.60386	0.60386	0.11634	0.16543	2.15188	2.03678	0.57106	4.69506	0.00000	1.27652	0.65124	0.01622	0.33684	0.75831	227.34472	7.48011	3.65017	0.75000	5505.00000	0.91953	G	27.21024	15.73447	-15.93748	20	
2	1.84858	115.02902	0.45016	0.45016	0.11815	0.12333	1.48150	6.18967	5.16992	1.40517	0.00000	2.29703	0.65767	0.06806	0.02600	0.18816	262.08972	5.95415	3.65017	0.75000	5505.00000	0.91953	G	80.92339	15.73447	-15.93748	20	
2	0.82884	7.55590	0.07329	0.07329	0.01807	0.02008	1.48150	0.22401	4.62647	4.34548	0.00000	86.66862	0.23830	0.08271	0.05442	0.13116	793.33732	0.50451	3.65017	0.75000	5505.00000	0.91953	G	80.92339	15.73447	-15.93748	20	
3	1.49916	21.94653	0.14919	0.14919	0.02245	0.04087	2.15221	4.84184	0.56667	1.00923	0.00000	20.91328	0.53675	0.07676	0.38101	0.02016	491.02823	1.68009	3.65017	0.75000	5505.00000	0.91953	G	5.00589	15.73447	-15.93748	20	
3	0.77996	1.76929	0.02784	0.02784	0.00520	0.00763	2.15221	1.94567	1.27122	3.94566	0.00000	600.49628	0.65647	0.08557	0.23843	0.77390	1054.78364	0.37736	3.65017	0.75000	5505.00000	0.91953	G	5.00589	15.73447	-15.93748	20	
3	0.64615	159.45784	0.55966	0.55966	0.10703	0.15332	2.15221	2.94363	1.24483	4.00928	0.00000	1.48610	0.32221	0.03924	0.19118	0.76212	278.82556	0.23419	3.65017	0.75000	5505.00000	0.91953	G	5.00589	15.73447	-15.93748	20	
4	1.00148	363.56809	0.96951	0.96951	0.25046	0.26561	2.49504	0.28939	3.85647	6.15374	0.00000	0.49522	0.49987	0.07883	0.53695	0.50256	196.34285	0.51508	3.65017	0.75000	5505.00000	0.91953	G	6.28858	15.73447	-15.93748	20	
4	1.06933	120.03094	0.46312	0.46312	0.12687	0.12688	2.49504	2.43219	0.70346	2.41939	0.00000	2.17030	0.71132	0.06911	0.38381	0.31268	247.61697	1.86368	3.65017	0.75000	5505.00000	0.91953	G	6.28858	15.73447	-15.93748	20	
4	0.50566	56.40081	0.27991	0.27991	0.06341	0.07668	2.49504	5.88587	6.08793	2.13288	0.00000	5.94105	0.30378	0.00865	0.50025	0.08894	396.91592	0.07180	3.65017	0.75000	5505.00000	0.91953	G	6.28858	15.73447	-15.93748	20	
4	3.04892	60.30440	0.29268	0.29268	0.07061	0.08018	2.49504	4.17982	3.54598	0.50100	0.00000	5.43390	0.64786	0.04986	0.53431	0.59173	327.34174	16.79656	3.65017	0.75000	5505.00000	0.91953	G	6.28858	15.73447	-15.93748	20	
4	2.24228	114.63383	0.44913	0.44913	0.10601	0.12304	2.49504	1.78645	5.98662	2.43581	0.00000	2.30760	0.16920	0.09933	0.39403	0.10644	327.49905	5.71221	3.65017	0.75000	5505.00000	0.91953	G	6.28858	15.73447	-15.93748	20	
4	1.48538	144.99517	0.52529	0.52529	0.14342	0.14391	2.49504	4.27220	2.43478	3.98544	0.00000	1.68696	0.00574	0.09287	0.14246	0.27824	316.73578	1.94262	3.65017	0.75000	5505.00000	0.91953	G	6.28858	15.73447	-15.93748	20	
5	0.75685	6.51261	0.06637	0.06637	0.01125	0.01818	2.09011	1.17145	2.99205	2.15965	0.00000	105.65833	0.61724	0.01268	0.41872	0.81582	701.86373	0.28817	3.65017	0.75000	5505.00000	0.91953	G	111.04925	15.73447	-15.93748	20	
5	7.40575	1.21872	0.02172	0.02172	0.00553	0.00595	2.09011	3.76527	3.31082	5.67612	0.00000	987.12328	0.01400	0.05154	0.09168	0.15608	1554.56062	38.50708	3.65017	0.75000	5505.00000	0.91953	G	111.04925	15.73447	-15.93748	20	
5	6.40875	38.11970	0.21557	0.21557	0.04158	0.05906	2.09011	4.47118	0.91349	3.18591	0.00000	10.01638	0.67467	0.00756	0.10257	0.75765	373.94187	21.10126	3.65017	0.75000	5505.00000	0.91953	G	111.04925	15.73447	-15.93748	20	
6	0.68511	85.25215	0.36867	0.36867	0.10069	0.10100	2.16260	4.12200	4.33432	1.85468	0.00000	3.42481	0.28116	0.04550	0.34190	0.35831	348.62851	0.27079	3.65017	0.75000	5505.00000	0.91953	G	58.72868	15.73447	-15.93748	20	
6	1.63304	3.87550	0.04696	0.04696	0.00719	0.01286	2.16260	0.01266	0.35400	1.25484	0.00000	211.09252	0.70041	0.08505	0.39774	0.02134	784.86587	3.69518	3.65017	0.75000	5505.00000	0.91953	G	58.72868	15.73447	-15.93748	20	
6	1.09149	439.14712	1.09960	1.09960	0.26422	0.30125	2.16260	5.22908	3.22420	2.44176	0.00000	0.38497	0.24523	0.02693	0.56034	0.59596	204.34177	1.42320	3.65017	0.75000	5505.00000	0.91953	G	58.72868	15.73447	-15.93748	20	
6	2.22220	2.19885	0.03218	0.03218	0.00646	0.00882	2.16260	1.36490	4.19408	6.19238	0.00000	449.41579	0.50136	0.09737	0.38561	0.73574	1076.85202	4.73949	3.65017	0.75000	5505.00000	0.91953	G	58.72868	15.73447	-15.93748	20	
6	1.57475	96.54226	0.40053	0.40053	0.10490	0.10973	2.16260	5.97882	2.16633	4.47814	0.00000	2.90148	0.58330	0.05918	0.33366	0.18543	291.84781	4.54690	3.65017	0.75000	5505.00000	0.91953	G	58.72868	15.73447	-15.93748	20	
7	1.51657	205.49737	0.66277	0.66277	0.13723	0.18157	1.95326	1.81272	1.32373	2.60148	0.00000	1.05966	0.78980	0.08562	0.41539	0.71681	191.20356	4.36214	3.65017	0.75000	5505.00000	0.91953	G	19.54661	15.73447	-15.93748	20	
7	0.82450	50.90744	0.26143	0.26143	0.04508	0.07162	1.95326	2.87563	1.03422	6.24177	0.00000	6.81086	0.42825	0.08167	0.31431	0.03196	390.97343	0.81293	3.65017	0.75000	5505.00000	0.91953	G	19.54661	15.73447	-15.93748	20	
7	3.10903	193.03073	0.63569	0.63569	0.14738	0.17415	1.95326	6.09751	1.99435	4.90048	0.00000	1.15188	0.54304	0.08620	0.48815	0.09829	237.06495	17.50799	3.65017	0.75000	5505.00000	0.91953	G	19.54661	15.73447	-15.93748	20	
7	2.67887	2.80252	0.03783	0.03783	0.00412	0.01036	1.95326	1.33751	1.23837	0.47974	0.00000	325.22156	0.45431	0.06075	0.32109	0.00712	1015.84645	3.19580	3.65017	0.75000	5505.00000	0.91953	G	19.54661	15.73447	-15.93748	20	
7	8.97498	154.13055	0.54713	0.54713	0.05629	0.14989	1.95326	4.63595	1.76207	6.04674	0.00000	1.55498	0.37821	0.05801	0.42604	0.00597	275.98655	68.82794	3.65017	0.75000	5505.00000	0.91953	G	19.54661	15.73447	-15.93748	20	
7	4.33446	104.29151	0.42169	0.42169	0.10094	0.11553	1.95326	2.92633	3.84023	6.13649	0.00000	2.61765	0.62916	0.08035	0.38523	0.60000	276.26123	37.71660	3.65017	0.75000	5505.00000	0.91953	G	19.54661	15.73447	-15.93748	20	
8	0.54519	174.76884	0.59494	0.59494	0.16238	0.16299	2.00855	2.43505	4.04782	2.13963	0.00000	1.31510	0.30923	0.09560	0.58041	0.36279	271.71825	0.11812	3.65017	0.75000	5505.00000	0.91953	G	1.45703	15.73447	-15.93748	20	
8	1.79159	364.93394	0.97194	0.97194	0.26615	0.26627	2.00855	2.12395	4.96503	4.49346	0.00000	0.49275	0.48405	0.00628	0.59587	0.33372	197.63094	5.04378	3.65017	0.75000	5505.00000	0.91953	G	1.45703	15.73447	-15.93748	20	
9	2.84883	7.71818	0.07433	0.07433	0.01010	0.02036	1.60849	0.19008	2.23148	6.14024	0.00000	84.24746	0.08014	0.09804	0.35300	0.01444	825.78225	3.69518	3.65017	0.75000	5505.00000	0.91953	G	2.11494	15.73447	-15.93748	20	
9	0.89096	229.16107	0.71273	0.71273	0.18321	0.19526	1.60849	4.40036	1.41455	4.51523	0.00000	0.91634	0.15222	0.01471	0.36758	0.51047	261.29496	0.64709	3.65017	0.75000	5505.00000	0.91953	G	2.11494	15.73447	-15.93748	20	
0	0.59882	454.82052	0.56068	0.56068	0.14895	0.15246	1.57029	0.84087	3.09968	0.25692	0.00000	0.00603	0.27496	0.01842	0.36270	0.43226	71.57671	0.13657	3.67755	0.15000	3110.00000	0.11365	M	236.57723	45.59991	-44.51258	21	
0	2.37924	87.55140	0.18692	0.18692	0.01989	0.05083	1.57029	2.93536	1.80929	3.30506	0.00000	0.05428	0.50726	0.03200	0.16573	0.92707	112.55394	5.95415	3.67755	0.15000	3110.00000	0.11365	M	236.57723	45.59991	-44.51258	21	
0	1.59649	16.04647	0.06031	0.06031	0.00539	0.01640	1.57029	4.69351	3.58541	3.93401	0.00000	0.52138	0.21136	0.06688	0.13362	0.00393	222.87089	3.61933	3.67755	0.15000	3110.00000	0.11365	M	236.57723	45.59991	-44.51258	21	
1	1.54197	135.42261	0.25001	0.25001	0.06174	0.06798	2.67463	1.24180	4.20097	0.88788	0.00000	0.03034	0.01117	0.06828	0.18292	0.55596	115.83610	3.47225	3.67755	0.15000	3110.00000	0.11365	M	51.18077	45.59991	-44.51258	21	
1	1.02924	16.75957	0.06209	0.06209	0.01514	0.01688	2.67463	6.02129	0.92508	3.60414	0.00000	0.49201	0.54724	0.03361	0.27775	0.57136	191.20808	1.23087	3.67755	0.15000	3110.00000	0.11365	M	51.18077	45.59991	-44.51258	21	
1	4.18816	47.65542	0.12461	0.12461	0.03316	0.03388	2.67463	2.41687	4.23592	1.57168	0.00000	0.12214	0.47515	0.09554	0.17556	0.42816	140.04417	10.86556	3.67755	0.15000	3110.00000	0.11365	M	51.18077	45.59991	-44.51258	21	
2	1.01113	273.23906	0.39920	0.39920	0.07696	0.10855	0.96183	5.33847	2.07993	3.16838	0.00000	0.01190	0.63372	0.00763	0.25357	0.75401	71.51554	0.82996	3.67755	0.15000	3110.00000	0.11365	M	17.90570	45.59991	-44.51258	21	
2	1.42261	75.53447	0.16940	0.16940	0.03313	0.04606	0.96183	5.66769	3.21585	2.05672	0.00000	0.06609	0.48216	0.09162	0.21737	0.74627	119.70930	1.71530	3.67755	0.15000	3110.00000	0.11365	M	17.90570	45.59991	-44.51258	21	
3	4.38702	253.06296	0.37929	0.37929	0.07246	0.10314	1.77251	3.58955	4.28614	4.32563	0.00000	0.01318	0.34603	0.08377	0.28800	0.04717	84.80861	14.22840	3.67755	0.15000	3110.00000	0.11365	M	29.29788	45.59991	-44.51258	21	
4	0.95361	116.07654	0.22559	0.22559	0.04860	0.06134	1.05880	6.03355	2.05903	1.85780	0.00000	0.03727	0.08965	0.01884	0.00371	0.68472	119.44861	0.67450	3.67755	0.15000	3110.00000	0.11365	M	26.45220	45.59991	-44.51258	21	
4	0.67514	222.54168	0.34815	0.34815	0.09317	0.09467	1.05880	0.92860	0.80759	2.53845	0.00000	0.01565	0.63397	0.09358	0.53666	0.41180	76.56580	0.22467	3.67755	0.15000	3110.00000	0.11365	M	26.45220	45.59991	-44.51258	21	
5	3.12967	6.80112	0.03403	0.03403	0.00203	0.00925	1.56304	2.17403	1.73670	3.19696	0.00000	1.63764	0.20092	0.09863	0.01591	0.97674	297.67878	16.45175	3.67755	0.15000	3110.00000	0.11365	M	17.55404	45.59991	-44.51258	21	
5	0.93209	29.81248	0.09115	0.09115	0.01252	0.02479	1.56304	0.92507	5.58259	1.74204	0.00000	0.22828	0.06295	0.08454	0.11939	0.01531	189.27898	1.51458	3.67755	0.15000	3110.00000	0.11365	M	17.55404	45.59991	-44.51258	21	
5	12.52329	118.63221	0.22889	0.22889	0.00726	0.06224	1.56304	0.07971	1.79549	6.17518	0.00000	0.03620	0.78952	0.01578	0.40880	0.00017	82.22980	4095.83396	3.67755	0.15000	3110.00000	0.11365	M	17.55404	45.59991	-44.51258	21	
7	0.70467	65.61000	0.15422	0.15422	0.03952	0.04194	1.00261	0.11116	4.15515	2.53618	0.00000	0.07974	0.50577	0.09069	0.17910	0.16902	124.00893	0.30038	3.67755	0.15000	3110.00000	0.11365	M	144.48447	45.59991	-44.51258	21	
8	0.72063	48.78459	0.12657	0.12657	0.02844	0.03442	0.63434	1.24886	2.35161	5.81960	0.00000	0.11838	0.34079	0.03369	0.49282	0.08871	147.10305	0.29421	3.67755	0.15000	3110.00000	0.11365	M	24.23413	45.59991	-44.51258	21	
8	0.53362	3.30197	0.02102	0.02102	0.00548	0.00572	0.63434	4.36346	3.05381	5.87045	0.00000	4.29168	0.79193	0.00915	0.07031	0.18907	270.55375	0.11332	3.67755	0.15000	3110.00000	0.11365	M	24.23413	45.59991	-44.51258	21	
8	0.81437	18.57715	0.06650	0.06650	0.01463	0.01808	0.63434	4.01773	5.35556	2.36953	0.00000	0.42890	0.09671	0.03746	0.42680	0.08120	219.57940	0.33320	3.67755	0.15000	3110.00000	0.11365	M	24.23413	45.59991	-44.51258	21	
8	3.38183	7.14122	0.03516	0.03516	0.00931	0.00956	0.63434	1.40324	3.23232	3.44290	0.00000	1.53448	0.03478	0.06919	0.15946	0.21329	307.03870	13.09556	3.67755	0.15000	3110.00000	0.11365	M	24.23413	45.59991	-44.51258	21	
